city_ID,city_CN,city_EN
285571,诸暨五泄风景区,Zhuji wuxie Scenic Spot
285572,大佛寺风景区,Dafo Temple Scenic Spot
285573,东湖景区,Dong Lake Scenic Spot
285574,会稽山旅游度假区,Kuaiji Mountain Tourism Holiday Resort
285575,大香林乡村休闲旅游区,Daxianglin Village Tourism Resort
285576,兰亭,Lan Pavilion
285577,绍兴柯岩风景区,Shaoxing Keyan Scenic Spot
285578,西施故里风景区,xishigulifengjingqu
285579,九龙湖风景区,Jiulong Lake Scenic Spot
285580,龙门峡谷风景区,Longmen Canyon Scenic Spot
285581,江郎山风景区,Jianglang Mountain Scenic Spot
285582,龙游石窟,Longyou Grottoes
285583,井冈山风景区,Jinggang Mountain Scenic Spot
285584,渼陂古村,Meibei Ancient Village
285585,燕坊古村,Yanfang Ancient Village
285586,钓源景区,Diaoyuan Scenic Spot
285587,南山旅游景区,South Mountain Tourism Spot
285588,八仙过海口旅游景区,Eight Immortals Crossing the Sea Scenic Spot
285589,蓬莱阁旅游景区,Penglai Pavilion scenic Spot
285590,三仙山,Sanxian Mountain
285591,海洋极地世界,Ocean Polar Aquarium 
285592,艾山温泉国际旅游度假村,Ai Mountain International Tourism Resort
285593,牟氏庄园,Mou's Manor
285594,烟台金沙滩海滨公园,Jinshatan Beach Park
285595,烟台山景区,Yantai Mountain Scenic Spot
285596,养马岛旅游度假区,Yangma Island Travel Resort
285597,张裕国际葡萄酒城,Changyu International Wine City
285598,海阳旅游度假区,Haiyang Travel Resort
285599,白浪绿洲湿地公园,Bailanglbzhou Wetland Park
285600,金宝乐园,Jinbao Park
285601,中国杨家埠民间艺术大观园,China Yangjiabu Folk Arts Garden
285602,青州仰天山国家森林公园,Qingzhou Yangtian Mountain National Forest Park
285603,青州云门山风景区,Wingzhou Yunmen Mountain Scenic Spot
285604,泰和山风景区,Taihe Mountain Scenic Spot
285605,寿光林海生态博览园,Shouguang Linhai Ecology Expo Garden
285606,寿光市蔬菜高科技示范园,Shouguang Vegetable Hi-tech Demonstration Garden
285607,潍河公园,Weihe Park
285608,诸城市恐龙博物馆,Zhucheng Dinosaur Museum
285609,酒之城,Wine City
285610,潍坊安丘青云山民俗游乐园,Weifang Anqiu Qingyun Mountain Folk Customs Park
285611,焦岗湖旅游区,Jiaogang Lake Tourism Spot
285612,茅仙洞风景区,Maoxian Cave Scenic Spot
285613,上窑森林公园,Shangjiao Forest Park
285614,湄洲岛国家旅游度假区,Meizhou Island National Holiday Resort
285615,莆田工艺美术城,Putian Arts & Crafts City
285616,清源山风景名胜区,Qingyuan mountain Palces of Interest
285617,四王府锦溪庙,Siwang mansion Jinxi Temple
285618,永春牛姆林生态旅游区,Yongchun Niumu Forest Geological Tourism Resort
285619,安溪清水岩,Anxi Qingshui Rock
285620,开元寺,Kaiyuan Temple
285621,凤山游览区,Fengshan Tourism Spot
285622,南安市灵应风景旅游区,Nan'an Lingying Scenic Tourism Region
285623,东溪大峡谷,Dongxi Grand Canyon
285624,魁星岩风景区,Kuixing Rock Scenic Spot
285625,乌髻岩,Wuji Rock
285626,永春蓬壶百丈岩风景区,Yongchun Penghu Baizhangyan Scenic Spot
285627,青山关,Qingshanguan
285628,李大钊纪念馆,Li Dazhao Memorial Hall
285629,唐山湾国际旅游岛,Tangshan Bay International Tourism Island
285630,开滦国家矿山公园,Kailuan National Coal Mine Park
285631,南湖生态风景区,South Lake Geological Scenic Spot
285632,唐津运河生态旅游度假景区,Tangjin Canal Geological Tourism Scenic Spot
285633,运河唐人街,Canal Chinatown
285634,山叶口景区,Shanyekou Scenic Spot
285635,曹妃甸湿地,Caofeidian Wetland
285636,清东陵,Eastern Royal Tombs of the Qing Dynasty
285637,遵化万佛园景区,Zunhua Wanfo Garden Scenic Spot
285638,南湖城市中央生态公园,South Lake City Central Ecological Park
285639,吴桥杂技大世界,Wuqiao Acrobatics World
285640,铁佛寺,Tiefo Temple
285641,常家庄园,Chang‘s Mansion
285642,城隍庙,The God Town Temple
285643,平遥古城,Pingyao Ancient City
285644,双林寺彩塑艺术馆,Shuanglin Temple Painted Sculpture Museum
285645,文庙学宫博物院,Wenmiao Xuegong Meseum
285646,镇国寺,Zhenguo Temple
285647,中国票号博物馆,China Pchk Museum
285648,中国钱庄博物馆,China Ancient Bank Museum
285649,王家大院,wangjiadayuan
285650,乔家大院,Qiao‘s Courtyard
285651,翠枫山自然风景区,Cuifeng Mountain Nature Scenic Spot
285652,绵山风景区,Mian Mountain Scenic Spot
285653,中国·克什克腾世界地质公园,China Heshigten Global Geopark
285654,喀喇沁亲王府,Kelaqin Prince Mansion
285655,阿拉善盟腾格里达来月亮湖沙漠生态探险旅游区,Alxa Tengeri Monn Lake Desert Geological Exploration Tourism Spot
285656,贺兰山南寺旅游区,Helan Mountain South Temple Tourism Spot
285657,南宫山森林公园,Nangong Mountain Forest Park
285658,香溪洞风景区,Xiangxidong Scenic Spot
285659,瀛湖风景区,Yinghu Scenic Spot
285660,岚河漂流,Lanhe Rafting
285661,千家坪森林公园,Qianjiaping Forest Park
285662,崆峒山,Kongtong Mountain 
285663,田家沟生态风景区,Tianjia Ditch Geological Scenic Spot
285664,王母宫石窖,Wangmu Palace Rock Cave
285665,古灵台荆山森林公园,Gulingtai Jing Mountain Forest Park
285666,龙泉寺,Longquan Temple
285667,柳湖,Liu Lake
285668,太统山庄,Taitong Villa
285669,王母宫,Wangmu Palace
285670,米家沟,Mijia Ditch
285671,西汉酒泉胜迹,West Han Dynasty Jiuquan Scenic Spot
285672,敦煌鸣沙山月牙泉风景名胜区,Dunhuang Mingsha Mountain YueYa Spring Palces of interest
285673,雅丹国家地质公园,Yadan National Geological Park
285674,阳关,Yangguan
285675,敦煌古城,Dunhuang Ancient City
285676,茶卡盐湖,Chakayan Lake
285677,达坂城·盐湖浮乐园,Dabancheng  Salt lake  Water World
285678,红山公园,Hong Moutain Park
285679,九龙生态园,Jiulong Ecological Park
285680,神木园,Shenmu Park
285681,水磨沟风景区,Jiumo Ditch Scenic Spot
285682,西山老君庙,Xishan Laojun Temple
285683,新疆民街民俗博物馆,Xinjiang Street&Folk-Custom Museum
285684,盐湖,Salt Lake
285685,盐湖城景区,Salt Lake Scenic Spot
285686,中国彩棉科技园,China colour-cotton Scenic Garden
285687,南山风景区苜蓿台,Nanshan Scenic Spot Muxutai
285688,青格达湖旅游风景区,Qinggeda Lake Tourism Scenic Spot
285689,锡伯民俗风情园,Xibo Folk-Customs Garden
285690,野核桃沟自然保护区,Wild Walnut Natural Reserve Spot
285691,城市海景,City Seaview
285692,喀赞其民俗旅游区,Gezanqi Folk-Customs Tourism Spot
285693,八卦公园,Bagua Park
285694,科桑溶洞国家森林公园,Kesang Karst Cave National Forest Park
285695,可克达拉旅游草原之夜风情园,Kekedala Grassland's night Toursim Park
285696,蜀南竹海东门,Shunan Bamboo Sea East Gate
285697,宜宾蜀南竹海风景名胜区,Yibin Shunan Bamboo Sea scenic spot
285698,李庄古镇,Lizhuang Ancient City
285699,兴文石海洞乡旅游区,Xingwen karst cave Tourism Spot
285700,珠江源风景区,Zhujiangyuan Scenic Spot
285701,彩色沙林,Corlouful Sand Forest
285702,九龙瀑布群风景区,Jiulong Waterfalls Scenic Spot
285703,凤凰谷,Phoenix Valley
285704,多依河,Duoyi River
285705,彝人古镇,Yi People ancient Town
285706,元谋物茂土林风景区,Yuanmou Wumaotulin Scenic Spot
285707,狮子山风景区,Lions Mountain Scenic Spot
285708,世界恐龙谷,World Dinosaurs Valley
285709,九洞天风景区,Jiudongtian Scenic Spot
285710,贵州百里杜鹃风景名胜区,Guizhou Bailidujuan Scenic Spot
285711,织金洞,Zhijin Cave
285712,布达拉宫,Potala Palace
285713,大昭寺,Jokhang Temple
285714,罗布林卡,Norblingka
285715,西藏博物馆,Tibet Museum
285716,扎什伦布寺,Tashihunpo Monastery
285717,珠穆朗玛峰国家级自然保护区,Qomolangma National Nature Reserve
285718,桑耶寺,Samye Monastery
285719,雅鲁藏布大峡谷,Brahmaputra Grand Canyon
285720,鲁朗景区,Lulang Scenic Spot
285721,巴松措风景区,Basongcuo Scenic Spot
285722,东北虎园,Manchurian Tiger Park
285723,净月潭国家森林公园,Jingyuetan National Forest Park
285724,伪满皇宫博物院,The Museum of the Imperial Palace of Manchukuo
285725,长春世界雕塑公园,Changchun World Sculpture Park
285726,长影世纪城,Changchun Movie Wonderland
285727,莲花山滑雪场,Lianhuashan Ski Resort
285728,长春动植物公园,Changchun Zoo&Plant Garden
285729,吉林省自然村,Jilin Natural Village
285730,庙香山风景区,Miaoxiang Mountain Scenic Spot
285731,西柏坡旅游区,Xibaipo Tourism Spot
285732,华北明珠白洋淀,North China Pearl Baiyangdian
285733,野三坡,Yesan Hill
285734,承德避暑山庄,Chengde Mountain Resort
285735,城关门,Chengguan Men
285736,德汇门,Dehuimen
285737,山海关古城,Shanhaiguan Ancient City
285738,天下第一关景区,Tianxia Diyiguan scenic Spot
285739,五岳寨风景区,Wuyuezhai Scenic Spot
285740,天山海世界,Tianshan Sea resort
285741,正定隆兴寺,Zhengding Longxing Temple
285742,苍岩山风景区,Cangyan Mountain Scenic Spot
285743,淮海战役烈士纪念塔,Memorial Tower For Martyrs In Huaihai Battle
285744,彭祖园,Pengzu Garden
285745,狮子山西汉楚王墓(陪葬兵马俑坑,Shizi Mountain Chuwang tombs of Western Han Dynasty
285746,徐州汉画像石艺术馆北馆,Xuzhou Han Dynasty Stone Gravings Museum
285747,徐州汉文化景区,Xuzhou Han Dynasty Cultural Garden
285748,云龙湖,Yunlong Lake
285749,艾山九龙风景区,Ai Moutain Jiulong Scenic Spot
285750,马陵山风景名胜区,Maling Mountain Scenic Spot
285751,滨湖公园,Binhu Park
285752,大洞山风景区,Dadong Mountain Scenic Spot
285753,龟山汉墓,Gui Mountain Han Dynasty Tombs 
285754,戏马台,Horse-training Terrace
285755,八里河省级自然保护区,Bali River Provincial-Level Nature Reserve
285756,迪沟生态园,Di Ditch Geological Park
285757,阜阳生态乐园,Fuyang Geological Park
285758,颖州西湖风景名胜区,Yingzhou West Lake Places of Interest
285759,日照海滨国家森林公园,Rizhao Coastal National Forest Park
285760,万平口海滨风景区,Wanpingkou Coastal Scenic Spot
285761,竹洞天风景区,Zhudongtian Scenic Spot
285762,五莲山风景区,Wulian Mountain Scenic Spot 
285763,房干生态旅游区,Fanggan Ecological Tourism Scenic Spot
285764,莱芜战役纪念馆,Laiwu Campaign Memorial Hall
285765,莲花圣境,Lotus Sacred Ground
285766,吕祖泉旅游区,Lvzu Spring Tourism Spot
285767,山东省政府八路军115师司令部旧址,Shandong Government Balujun 115 Division Headquarters Site
285768,新四军军部旧址纪念馆,New Fourth Army Headquarters Site
285769,蒙山,Meng Mountain
285770,蒙山蒙阴云蒙景区,Mengshan Mengyin Yunmeng Scenic Area 
285771,孟良崮景区,Menglianggu Scenic Spot
285772,地下大峡谷,Underground Grand Canyon
285773,天然地下画廊旅游区,Natural Underground Gallery Tourism Spot
285774,天上王城,The sky city scenic spot
285775,雪山彩虹谷,Snow Mountain Rainbow Valley 
285776,沂水地下莹光湖旅游区,Yishui Underground fluor Gallery
285777,天宇自然博物馆,Tianyu Natural Museum
285778,天佛风景名胜区,Tianfo Places of Interest
285779,白龙池玉龙温泉欢乐谷,Yulong Hot Spring Happy Valley
285780,大洪山风景名胜区,Dahong Mountain Scenic Spot
285781,炎帝神农故里,The hometown of Yan Emperor
285782,神农溪,Shennong Stream
285783,野三河风景区,Yesan River Scenic Spot
285784,恩施土司城,Enshi Tusi City
285785,佛宝山大峡谷漂流,Fobao Mountain Grand Canyon Rafting
285786,腾龙洞大峡谷地质公园,Tenglong Cave Grand Canyon Geological Park
285787,坪坝营原生态休闲旅游区,Ping Dam YIngyuan Eco-travel Resort
285788,恩施州龙麟宫景区,Enshi Longlin Palace Scenic Spot
285789,梭布垭风景区,Suobuya Scenic Spot
285790,橘子洲头,Juzi Island Park
285791,岳麓山风景名胜区,Yuelu Mountain Palces of Interest
285792,靖港古镇,Jingxiang Ancient Town
285793,雷锋纪念馆,Leifeng Memorial Hall
285794,大围山国家森林公园,Dawei Mountain National Forest Park
285795,刘少奇同志纪念馆,Comrade Liu Shaoqi Memorial Hall
285796,长沙海底世界,Changsha Underwater World
285797,湖南省博物馆,Hunan province Museum
285798,世界之窗,Window of the World
285799,天心阁,Tianxin Pavilion
285800,岳麓书院,Yuelu Academy
285801,杨开慧故居,Yang Kaihui Former Residence
285802,海南热带野生动植物园,Hainan Tropical Wild Fauna and Flora Garden
285803,假日海滩旅游区,Holiday Beach Tourism Center
285804,中国雷琼世界地质公园海口园区,Hainan Haikou Shishan Volcanic Cluster National Geopark
285805,五公祠,Wugong Temple
285806,大唐芙蓉园,Datang Lotus Garden
285807,大雁塔,Great Wild Goose Pagoda
285808,华清池,Huaqing Hot Spring
285809,秦始皇陵,Mausoleum of the First Qin Emperor
285810,西安世园会,Xi'an China Expo
285811,翠华山,Cuihua Mountain 
285812,大唐西市文化景区,Datang Xishi Cultural Scenic Spot
285813,骊山国家森林公园,Li Mountain National Forest Park
285814,曲江海洋公园,Qujiang Ocean World
285815,陕西历史博物馆,Shanxi History Museum
285816,西安半坡博物馆,Xi'an Banpo Museum
285817,西安秦岭野生动物园,Xi'an Qinling Wildlife Park
285818,武侯墓,Wuhou Tomb
285819,石门风景区西门,Shimen Scenic Spot West Gate
285820,武侯祠,Wu Hou Temple
285821,张良庙,Zhangliang Temple
285822,汉中博物馆东门,Hanzhong Museum East Gate
285823,南沙湖,Nansha Lake
285824,南湖风景区,Nanhu Scenic Spot
285825,蔡伦文化博物馆,Cailun Cultural Museum
285826,朱鹮生态园,Crested ibis Geological Park
285827,东方明珠塔,Oriental Pearl TV Tower
285828,陆家嘴中心绿地,Lujiazui Central Green Space
285829,上海自然博物馆(上海科技馆分馆),Shanghai Nature Museum
285830,上海科技馆,Shanghai Technology Park
285831,上海野生动物园,Shanghai Wild Animal Park
285832,兰心戏院旧址,Lanxin Theater Former Site
285833,上海城市规划展示馆,Shanghai Urban Planning Exhibition Center
285834,豫园,Yu Garden
285835,上海博物馆,Shanghai Museum
285836,共青国家森林公园,Gongqing National Forest Park
285837,上海动物园,Shanghai Zoo
285838,锦江乐园,Jinjiang Park
285839,锦州笔架山风景区,Jinzhou Bijia Mountain Scenic Spot
285840,锦州北普陀山旅游区,Jinzhou Beiputuo Mountain Scenic Spot
285841,锦州市博物馆,Jinzhou Museum
285842,辽沈战役纪念馆,Liaoshen Campaign Memorial Hall
